"","Record_No","Status","Expiration_Date","DBA","Owner / Community_Name","Location_Address","Zip_Code","Mailing_Address","County","Community_Phone","Total_#_Sites","Issued_Date","Operator_Name","Operator_Phone","Operator_email","House district","Senate district","latitude","longitude"
"955","1201815","Issued",2027-10-01,"HILLSIDE MOBILE HOME PARK","BENZIE TWINS INVESTMENTS LLC","857 GLEN AVE, ELBERTA MI 49628","49628","502 W 7TH STREET, TRAVERSE CITY, MI 49684","BENZIE","2316208967","12","02/23/2021","KEVIN ELSENHEIMER","231-620-8967","kevinelsenheimer@gmail.com","104","32",44.616607642125,-86.229399259674
"956","1200681","Issued",2027-10-01,"VACATION VILLAGE MOBILE HOME PARK","VACATION VILLAGE INC","509 LAKE, ELK RAPIDS, MI 49629","49629","10707 SHORE DR, WILLIAMSBURG, MI 49690","ANTRIM","2312648899","64","06/29/1979","GEORGE R KNIGHT","2312648899",NA,"104","37",44.900991890999,-85.396492604817
"957","1200354","Issued",2027-10-01,"DORSEY'S ON GLEN LAKE","NAAD PROPERTIES LLC","8648 S. DORSEY PARK RD., EMPIRE, MI 49630","49630","7664 W GLENMERE RD, EMPIRE, MI 49630","LEELANAU","2313343419","31","03/28/1979","CHRISTINE R SHUGART","2313343419",NA,"103","37",44.856469274897,-86.012890388264
"958","1200732","Issued",2027-10-01 14:46:08,"EVART TRAILER PARK","ANGELA CATALDO","201 FARI ST,  ` EVART MI 49631","49631","511 S CHERRY, EVART, MI 49631","OSCEOLA","2318720030","20","07/24/1979","ANGELA CATALDO","2318720030","CATALDO9141@YAHOO.COM","100","34",43.899384343018,-85.273280555975
"959","1201322","Issued",2027-10-01,"HARBOR VILLAGE COMMUNITY","PJG PROPERTIES, LLC","1208 ELM STREET, FRANKFORT, MI 49635","49635","PO BOX 253, SCOTTVILLE, MI 49454","BENZIE","2318432612","21","06/28/2007","PAUL GEROVAC","2318432612",NA,"104","32",44.638831985481,-86.225111962401
"960","1200033","Issued",2027-10-01,"BUENA VISTA ESTATES","SOUTHERN LLC","17330 HONOR HWY, INTERLOCHEN, MI 49643","49643","129 E FRONT ST STE 200, TRAVERSE CITY, MI 49684","BENZIE","No Phone","68","01/09/1979","DANIEL MARVIN II","231 499 0064","DMARVIN@COCHRANBOOTH.COM","104","32",44.660813736106,-85.892490132662
"961","1201502","Issued",2027-10-01,"KALKASKA ESTATES","KALKASKA MHP LLC","2012 EAST ESTATE RD, KALKASKA MI 49646","49646","PO BOX 4538, DURANGO, CO 81302","KALKASKA","2312582220","54","10/12/2017","ROBBIE MOSHER","9707590427","robbie.mosher@gmail.com","104","36",44.743075996983,-85.179557970343
"962","1201094","Issued",2027-10-01,NA,"CHERRYWOOD VILLAGE FARMS","2451 M-113 EAST, KINGSLEY MI 49649","49649","PO BOX 452, KINGSLEY, MI 49649","GRAND TRAVERSE","6162637929","193","10/31/1989","GARY A SHERWIN","6162637929","gsherwin@yahoo.com","104","37",44.585387001087,-85.526966986026
"963","1201715","Issued",2027-10-01,"PINE COURT MOBILE HOME COMMUNITY","GRAY PROPERTY HOLDINGS LLC","W BLUE SPRUCE LANE, MCBAIN MI 49657","49657","PO BOX 392, SOUTHOLD, NY 11971","MISSAUKEE","6313163857","15","11/26/2019","JACOB GRAY","6313163857","graypropertyholdings@gmail.com","105","36",44.196158929969,-85.214715521349
"964","1201671","Issued",2027-10-01,NA,"FOREST MANISTEE MHP LLC","1525 S COUNTY LINE ROAD, MANISTEE MI 49660","49660","PO BOX 457, CEDAREDGE, MI 81413","MASON","2317153870","75","07/08/2019","DAVID REYNOLDS","2316207144","nan@thewindwardgroupllc.com","102","32",44.17563988556,-86.31903998848
"965","1201936","Issued",2027-10-01,"RIVER HAVEN ESTATES MANUFACTURED HOUSING COMMUNITY","CADILLAC LEISURE PARTNERS LLC","24 CABERFAE HIGHWAY, MANISTEE MI 49660","49660","317 GARDEN AVENUE, HOLLAND, MI 49424","MANISTEE","6163929200","69","05/19/2022","KEVIN J KAMMERAAD","6163929200","accountingmgr@kjkrealestate.com","102","32",44.265204502393,-86.297945923311
"966","1201990","Issued",2027-10-01,"AUGRES HARBOR MOBILE HOME PARK","PAIL FACE LLC","1820 MAPLE ROAD, MANISTEE MI 49660","49660","1820 MAPLE ROAD, MANISTEE, MI 49660","ARENAC","8107300286","19","11/07/2022","NANCY CROASDELL","8107300286",NA,"102","32",44.223073997639,-86.325204710628
"967","1201486","Issued",2027-10-01,NA,"THE BLUFFS MH AND RV RESORT LLC","956 Tennessee Ave, Manistee, MI 49660","49660","820 Church St., Suite 200, Evanston, IL 60201","MANISTEE","8473283600","53","08/14/2017","JAY LAPAT","8478990493","RICHARD@JENNINGSREALTYINC.COM","102","32",44.236140588408,-86.296408849906
"968","1200031","Issued",2027-10-01,"WHITE PINE ESTATES","SHARON JEAN ALTMAN","PAUL DRIVE, MESICK, MI 49668","49668","2672 N WISNER, WHITE CLOUD, MI 49349","WEXFORD","No Phone","33","01/09/1979","SHARON ALTMAN","2313496445","sherri227@yahoo.com","101","36",44.40967690944,-85.711323351948
"969","1200731","Issued",2027-10-01,"YOUNGS TRAILER PARK","TIM HANDY","521 E CHURCH ST, REED CITY MI 49677","49677","17157 KATHYS WAY, HERSEY, MI 49639","OSCEOLA","No Phone","17","07/24/1979","TIM HANDY","2317961483","timh231@gmail.com","100","34",43.86892697954,-85.501244936837
"970","1200959","Issued",2027-10-01,NA,"WHITE BIRCH ESTATES","411 DAILEY DRIVE, REED CITY, MI 49677","49677","411 DAILEY DR, REED CITY, MI 49677","OSCEOLA","2318324711","49","05/07/1980","JASON DAILEY","2318324711",NA,"100","34",43.872069983684,-85.474887455569
"971","1200224","Issued",2027-10-01,"TOWN & COUNTRY","ASPEN TOWN & COUNTRY ASSOCIATES II LLC","849 MANOR, TRAVERSE CITY, MI 49684","49684","27777 FRANKLIN RD STE 300, SOUTHFIELD, MI 48034","GRAND TRAVERSE","No Phone","192","03/20/1979","BRUCE THELEN","2482082500","LICENSING@SUNCOMMUNITIES.COM","103","37",44.741584311585,-85.60300534852
"972","1200325","Issued",2027-10-01 07:26:49,NA,"FIRST POINT MHC LLC","7903 E BIRCH POINT RD, TRAVERSE CITY MI 49684","49684","2120 ACADEMY CIR STE B, COLORADO SPRINGS, CO 80909","LEELANAU","7193550254","50","03/28/1979","QUAN REES","7193550254","QUAN@TOVIACAPITAL.COM","103","37",44.845505913182,-85.69502791655
"973","1200706","Issued",2027-10-01,NA,"SILVER SHORES MHC, LLC","1266 CARL ROAD, TRAVERSE CITY, MI 49684","49684","2015 SPRING RD STE 600, OAK BROOK, IL 60523","GRAND TRAVERSE","6306458106","200","07/13/1979","LESLEY PIZER","6306458106","LESLEY.PIZER@CONTINENTALCOMMUNITIES.COM","104","37",44.673265975282,-85.681129631438
"974","1200248","Issued",2027-10-01 16:33:42,NA,"BURKE SILVER LAKE VIEW LLC","5097 N SILVER LAKE VIEWE CT, TRAVERSE CITY MI 49685","49685","4370 CHICAGO DR SW, GRANDVILLE, MI 49418","GRAND TRAVERSE","2319437888","49","03/20/1979","JOHN BURKE","5176301189","JOHN@JHCHIPSEAL.COM","103","37",44.702106511547,-85.680399064757
"975","1201799","Issued",2027-10-01,NA,"MEADOW LANE OF TRAVERSE CITY LLC","4310 MEADOW LANE, TRAVERSE CITY MI 49685","49685","51 W CENTER ST., STE. 600, OREM, UT 84057","GRAND TRAVERSE","3852513864","483","12/03/2020","ROBISON PRATT","3852513804","cassidy@havenparkmgmt.com","103","37",44.698009563004,-85.662478807225
"976","1202007","Issued",2027-10-01,"SUBURBAN ESTATE MOBILE HOME PARK","AEI ROARING FORK LLC","7230 SUBURBAN DRIVE, TRAVERSE CITY MI 49685","49685","11100 SANTA MONICA BOULEVARD, STE. 260, LOS ANGELES, CA 90025","GRAND TRAVERSE","7602079080","75","02/02/2023","KYLE STONER","No Phone","kstoner@stonerconsultinginc.com","103","37",44.746092853484,-85.720343778711
"977","1200191","Issued",2027-10-01,"KINGS COURT","SUN KING'S COURT II LLC","1585 RAY BLVD, TRAVERSE CITY, MI 49686","49686","27777 FRANKLIN RD STE 300, SOUTHFIELD, MI 48034","GRAND TRAVERSE","No Phone","803","02/23/1979","BRUCE THELEN","2482082500","LICENSING@SUNCOMMUNITIES.COM","103","37",44.728150132451,-85.608835968007
"978","1201197","Issued",2027-10-01,"WOODCREEK OF TRAVERSE CITY","WOODCREEK ASSOCIATES, LLC","501 WOODCREEK BLVD., TRAVERSE CITY, MI 49686","49686","501 WOODCREEK BLVD, TRAVERSE CITY, MI 49686","GRAND TRAVERSE","2319334800","224","10/30/1998","RICHARD C HERMANN","2319334800","LYNDSAY@WOODCREEKLIVINGTC.COM","103","37",44.731978776274,-85.565672687053
"979","1201776","Issued",2027-10-01,"GARFIELD OAKS","3011 N GARFIELD LLC","3011 N GARFIELD ROAD, TRAVERSE CITY MI 49686","49686","129 E FRONT STREET, 2ND FLOOR, TRAVERSE CITY, MI 49684","GRAND TRAVERSE","4433792525","53","06/24/2020","W TURNER BOOTH","4433792525","turner@manitoucommunities.com","103","37",44.731238444676,-85.595611336453
"980","1201410","Issued",2027-10-01,"CONWAY COMMONS PARK","PETOSKEY VENTURE LLC","2959 ODEN ROAD, ALANSON MI 49706","49706","7007 N 59TH PLACE, PARADISE VALLEY, AZ 85253","EMMET","8475023397","200","06/02/2016","DOUGLAS GANNETT","8474412826","Doug@metrowestdevelopment.com","107","37",45.42623501058,-84.85397098812
"981","1202040","Issued",2027-10-01,"ALANSON ESTATES","JCKC ENTERPRISES LLC","6760 S PROSPECT, ALANSON MI 49706","49706","PO BOX 206, WILLIAMSBURG, MI 49690","EMMET","2317153870","20","08/10/2023","CLAYTON COOKE","2317090527","jckcent@gmail.com","107","37",45.454141593284,-84.784941237785
"982","1200162","Issued",2027-10-01,NA,"SUNRISE ESTATES MANUFACTURED HOME COMMUNITY LLC","10080 US 23 NORTH, ALPENA, MI 49707","49707","4220 US 23 S, ALPENA, MI 49707","ALPENA","9893546867","12","02/05/1979","MATTHEW PAPIN","9893546867","sales@michiganeastsidesales.com","106","36",45.194295889323,-83.436668693757
"983","1200316","Issued",2027-10-01,NA,"LAKESHORE ESTATES","8924 WEST LONG LAKE ROAD, ALPENA, MI 49707","49707","3782 WATUGA, WALLED LAKE, MI 48390","ALPENA","2483630999","58","03/23/1979","VAN R MAMULA","2483630999",NA,"106","36",45.176156528842,-83.458535067485
"984","1201508","Issued",2027-10-01,NA,"SUNRISE RENTALS LLC","1121 BARE POINT RD, ALPENA MI 49707","49707","10950 BELTZ RD, ATLANTA, MI 49709","ALPENA","9899562532","36","11/22/2017","CARRIE BUCHLER","989 370 1333","CARRIEJBUCHLER@YAHOO.COM","106","36",45.033781060499,-83.459598144265
"985","1201948","Issued",2027-10-01,NA,"THUNDER BAY ESTATES LLC","624 RIPLEY BLVD., ALPENA MI 49707","49707","P.O. BOX 552, WALLED LAKE, MI 48390","ALPENA","9894647046","65","07/01/2022","VAN MAMULA","2489613278","vmamula@bekamanagement.com","106","36",45.05915894681,-83.452063043321
"986","1200934","Issued",2027-10-01,"LAKEVIEW VILLAGE MOBILE HOME PARK","NORTHERN PROPERTIES MOBILE HOME PARK LLC","526 NORTH LAKE STREET, BOYNE CITY, MI 49712","49712","1340 POST DR NE, Belmont, MI 49306","CHARLEVOIX","6167841636","171","01/25/1980","ANDREW FOCHTMAN","6162900222","CEO@ASPIRE-COMMUNITIES.COM","107","37",45.222715067315,-85.015554467689
"987","1202066","Issued",2027-10-01,"FOX RUN MANUFACTURED HOME COMMUNITY","SUN FOX RUN LLC","141 FOX RUN, BOYNE CITY MI 49712","49712","27777 FRANKLIN ROAD, STE. 300, SOUTHFIELD, MI 48034","CHARLEVOIX","2482082500","68","11/08/2023","BRUCE THELEN","2482082500","licensing@suncommunities.com","107","37",45.222338677953,-85.006786242596
"988","1200974","Issued",2027-10-01,NA,"LAKE MICHIGAN HEIGHTS LLC","7400 MICHIGAN HEIGHTS DR, CHARLEVOIX, MI 49720","49720","26600 TELEGRAPH RD STE 200, SOUTHFIELD, MI 48033","CHARLEVOIX","2486832500","108","09/25/1980","JOHN STANLEY","2486832500","J.STANLEY@PMAPTS.COM","107","37",45.368617440474,-85.127258155563
"989","1201945","Issued",2027-10-01,"CHARLEVOIX ESTATES MH","SUN CHARLEVOIX ESTATES LLC","6685 M-66, CHARLEVOIX MI 49720","49720","27777 FRANKLIN ROAD, STE. 300, SOUTHFIELD, MI 48034","CHARLEVOIX","8882063426","189","06/23/2022","BRUCE THELEN","2482082500","LICENSING@SUNCOMMUNITIES.COM","107","37",45.297602426865,-85.258564364751
"990","1202043","Issued",2027-10-01,NA,"NORTHERN COVE PROPERTIES LLC","12600 US-31 N, CHARLEVOIX MI 49720","49720","144 C AND O CLUB DRIVE, CHARLEVOIX, MI 49720","CHARLEVOIX","2312377000","35","08/24/2023","TOD DICKEY","6025255916","tdickey@vmiholdings.com","107","37",45.327614998888,-85.23165330277
"991","1200279","Issued",2027-10-01,NA,"LARRYS TRAILER COURT","10692 N BLACK RIVER RD., CHEBOYGAN, MI 49721","49721","10692 N BLACK RIVER RD, CHEBOYGAN, MI 49721","CHEBOYGAN","2316277436","8","03/20/1979","DOROTHY A MEDLYN","2316277436",NA,"106","37",45.612181665195,-84.446593897625
"992","1200890","Issued",2027-10-01,"TOWN & COUNTRY MOBILE HOME PARK","TOWN AND COUNTRY, LLC","2653 VANYEA ROAD, CHEBOYGAN, MI 49721","49721","BOX 728, MACKINAW CITY, MI 49701","CHEBOYGAN","2314206999","39","10/12/1979","VINCE E ROGALA","2314206999","us23office@gmail.com","106","37",45.62526686379,-84.440812647548
"993","1201846","Issued",2027-10-01,NA,"HURON ESTATES MHP INC","1290 SOUTH HURON, CHEBOYGAN MI 49721","49721","449 HUDSON DRIVE, DORCHESTER, ON N0L1G5","CHEBOYGAN","5192688500","112","07/01/2021","TOWSON BAILLIE","5122688500","gamobilehomepark@gmail.com","106","37",45.625705561701,-84.484192188461
"994","1200980","Issued",2027-10-01,NA,"EAST JORDAN MOBILE HOME PARK, INC","705 STATE ST, EAST JORDAN, MI 49727","49727","72 TAMARACK DR, EAST JORDAN, MI 49727","CHARLEVOIX","2315360370","70","10/28/1980","ROSE H HINES","2315360370",NA,"107","37",45.150513411357,-85.113692089098
"995","1200633","Issued",2027-10-01,"NOTTINGHAM FOREST MHC","PURITAN HOLDINGS LLC","1665 M32 WEST, GAYLORD, MI 49735","49735","PO BOX 305, BIRMINGHAM, MI 48012","OTSEGO","No Phone","74","06/19/1979","RICHARD PUZZUOLI","2485159250",NA,"105","36",45.022876123633,-84.634574554537
"996","1201119","Issued",2027-10-01,NA,"ASPEN VILLAGE, LLC","32 EAST END DRIVE, GAYLORD, MI 49735","49735","2617 BEACON HILL DR, AUBURN HILLS, MI 48326","OTSEGO","2483735080","225","10/14/1991","ANTHONY F RANDAZZO","2483735080",NA,"105","36",45.008646472356,-84.670941416474
"997","1201995","Issued",2027-10-01,NA,"HARTWICK PINES MHP LLC","4869 N BRIGHTON CIRCLE, GRAYLING MI 49738","49738","7020 WHITMORE LAKE ROAD, WHITMORE LAKE, MI 48189","CRAWFORD","7347323789","49","12/07/2022","LARRY GOTCHER","7347323789","teamgotcher@gmail.com","105","36",44.709272493939,-84.703119110643
"998","1200912","Issued",2027-10-01,NA,"HARBOR SPRINGS ESTATES, LLC","629 EAST LAKE ROAD, HARBOR SPRINGS, MI 49740","49740","1340 POST DR NE, BELMONT, MI 49306","EMMET","6167841636","68","10/12/1979","ANDREW FOCHTMAN","6162900222","CEO@ASPIRE-COMMUNITIES.COM","107","37",45.43572458226,-84.978902332941
"999","1201357","Issued",2027-10-01,NA,"LINCOLN ESTATES MOBILE HOME PARK LLC","2951 HIGGINSON, HARRISVILLE MI 49740","49740","4220 US HIGHWAY 23 SOUTH, ALPENA, MI 49707","ALCONA","No Phone","21","12/01/2015","MATTHEW PAPIN","9893546867","sales@michiganeastsidesales.com","106","36",44.664454933629,-83.404521427184
"1000","1201632","Issued",2027-10-01,NA,"HILLMAN ESTATES LLC","600 N ELIZABETH STREET, HILLMAN MI 49746","49746","4220 US HIGWAY 23 SOUTH, ALPENA, MI 49707","MONTMORENCY","2314206999","15","02/25/2019","MATTHEW PAPIN","9893546867","sales@michiganeastsidesales.com","106","36",45.068635570383,-83.906169181646
"1001","1200829","Expired",2024-10-01,NA,"HUBBARD LAKE ESTATES, INC","7298 HURBERT RD., HUBBARD LAKE, MI 49747","49747","11338 BARTZ RD, HUBBARD LAKE, MI 49747","ALPENA","9898843888","10","09/21/1979","RONALD L LISKE","9898843888",NA,"106","36",44.859102790998,-83.593008708093
"1002","1200137","Issued",2027-10-01,"SHADY OAKS MOBILE HOME PARK","PETER F RUSKIEWICZ","6168 W M-80, KINROSS MI 49752","49752","PO BOX 75, KINROSS, MI 49752","CHIPPEWA","No Phone","14","02/02/1979","PETER F RUSKIEWICZ","9066359798","kinrossmobilehomepark@gmail.com","108","38",46.263245491434,-84.49201744259
"1003","1201379","Issued",2027-10-01,"SHADY GROVE VILLAGE","JASON ADAMS","4128 MICHIGAN AVE., ONAWAY MI 49765","49765","5900 E STONEY CORNER RD, FALMOUTH, MI 49632","PRESQUE ISLE","5179385115","21","02/08/2016","JASON ADAMS","9892332010","jadams@hutsonic.com","106","36",45.352181273211,-84.235752822941
"1004","1200087","Expired",2024-10-01,NA,"OSSINEKE MOBILE HOME PARK LLC","10409 WASHINGTON AVENUE, OSSINEKE, MI 49766","49766","7991 BEAVER LK RD, HUBBARD LAKE, MI 49747","ALPENA","No Phone","10","02/01/1979","JOHNNY W SCHULTZ","9899166969",NA,"106","36",44.925173061361,-83.422298005731
"1005","1200830","Expired",2024-10-01,"OSSINEKE VILLAGE COURT","HUBBARD LAKE ESTATES, INC","BLOCK 1, OSSINEKE, MI 49766","49766","11338 BARTZ RD, HUBBARD LAKE, MI 49747","ALPENA","9898843888","12","09/21/1979","RONALD LISKE","9898843888",NA,"106","36",44.93513,-83.447561
"1006","1201148","Issued",2027-10-01,NA,"RIVERVIEW ESTATES & MINI STORAGE LLC","13012 U.S. 23 SOUTH, OSSINEKE, MI 49766","49766","11338 BARTZ RD., HUBBARD LAKE, MI 49747","ALPENA","No Phone","14","04/25/1994","RONALD L LISKE","9898843888",NA,"106","36",44.887650625262,-83.4343051647
"1007","1201683","Issued",2027-10-01,NA,"CHALET ESTATES MOBILE PARK INC","5663 PICKEREL LAKE ROAD, PETOSKEY MI 49770","49770","5673 PICKEREL LAKE RD, PETOSKEY, MI 49770","EMMET","2313476864","40","08/12/2019","STEVE JOHNSON","2316311867","COMMUNITY@CHALETESTATES.COM","107","37",45.391705884076,-84.854200587237
"1008","1202082","Issued",2027-10-01,NA,"PINE POND LLC","1640 POND CIRCLE DR, PETOSKY MI 49770","49770","5481 US 31 S, CHARLEVOIX, MI 49720","EMMET","7608358259","92","08/16/2024","ADAM MANTHEI","7608358259","ADAM@SKYVALLEYRESORT.COM","107","37",45.366718,-84.942778
"1009","1200131","Issued",2027-10-01,NA,"PRESQUE ISLE ESTATES","429 BALSAM, ROGERS CITY, MI 49779","49779","3782 WATUGA, WALLED LAKE, MI 48390","PRESQUE ISLE","2483630999","64","02/02/1979","VAN MAMULA","2483630999",NA,"106","36",45.420491059972,-83.837982399314
"1010","1200368","Expired",2024-10-01,NA,"HIGHLAND HILLS, INC","429 ELLSWORTH ST, ST. IGNACE, MI 49781","49781","429 ELLSWORTH ST, ST IGNACE, MI 49781","MACKINAC","9066439418","35","03/28/1979","NEIL HILL","9066439418","neilhill@sbcglobal.net","107","37",45.869619416012,-84.731751608072
"1011","1200258","Expired",2024-10-01,"SANDY PINES TRAILER PARK","BRIAN R MASTAW","95 W. 15 MILE RD., LOT #23, SAULT STE. MARIE, MI 49783","49783","95 W 15 MILE RD LOT #23, SAULT STE MARIE, MI 49783","CHIPPEWA","9066478700","14","03/20/1979","BRIAN MASTAW","9066478700","brmastaw50@gmail.com","107","37",46.287611558236,-84.365861669353
"1012","1202028","Issued",2027-10-01,NA,"L & M MHP LLC","1804 WEST 18TH STREET, SAULT STE MARIE MI 49783","49783","111 2ND AVE. NE, STE. 202B, SAINT PETERSBURG, FL 33701","CHIPPEWA","9062031670","154","06/15/2023","ADAM SCHWERIN","7279148700 EX 101","ASCHWERIN@BIRCHREALTY.COM","107","37",46.482764685751,-84.404432924653
"1013","1202068","Issued",2027-10-01,"FORNICOLA MHP","WOODSIDE ESTATES MANSFIELD LLC","2501 ASHMUN STREET, SAULT STE MARIE MI 49783","49783","111 2ND AVE. NE, STE. 202B, SAINT PETERSBURG, FL 33701","CHIPPEWA","9064409541","66","11/16/2023","ADAM SCHWERIN","7279148700 EXT 101","ASCHWERIN@BIRCHREALTY.COM","107","37",46.476908291912,-84.351452842518
"1014","1200683","Issued",2027-10-01,NA,"SUNSET ESTATES OF GAYLORD LLC","7345 MILL STREET, VANDERBILT, MI 49795","49795","4220 US HWY 23 S, ALPENA, MI 49707","OTSEGO","No Phone","20","06/29/1979","MATTHEW C PAPIN","9893546867","SALES@MICHIGANEASTSIDESALES.COM","105","36",45.136471989162,-84.663037017297
"1015","1200213","Issued",2027-10-01,"WHITE BIRCH VILLAGE","PARRISH PROPERTIES VII","W8095 SOUTH U.S. 2, IRON MT MI 49801","49801","PO BOX 580488, PLEASANT PRAIRIE, WI 53158","DICKINSON","2626974888","249","03/02/1979","JOHN L PARRISH","2626974888","john@parrishpropertiellc.com","110","38",45.809536871291,-88.032866156246
"1016","1202000","Issued",2027-10-01,NA,"PARK RIDGE MI MHC LLC","1300 MICHIGAN AVE, IRON MOUNTAIN MI 49801","49801","31200 NORTHWESTERN HWY, FARMINGTON HILLS, MI 48334","DICKINSON","9067744737","94","01/03/2023","JOEL BROWN","2486260737","licenses@rhp.com","110","38",45.810394564555,-88.048689294629
"1017","1202078","Issued",2027-10-01,NA,"EVERGREEN RIVERSBEND MHP LLC","N3905 PINE MOUNTAIN ROAD, IRON MOUNTAIN MI 49801","49801","525 WILLIAM PENN PLACE, 28TH FL, PITTSBURGH, PA 15219","DICKINSON","2035010796","51","04/18/2024","AKSHITA BANERJEE","2035010796","ag@evergreenparke.com","110","38",45.863427871775,-88.081625061148
"1018","1200225","Issued",2027-10-01,"WOODLAND ESTATES MANUFACTURED HOUSING COMMUNITY","DAGENAIS REAL ESTATE INC","1600 S 30TH ST, ESCANABA MI 49829","49829","1505 N LINCOLN RD, ESCANABA, MI 49829","DELTA","9067899427","226","03/20/1979","PAUL DAGENAIS","9067899427","RCORP.DRE@RIVERSIDEHASIT.COM","108","38",45.728133980058,-87.090447995388
"1019","1200475","Issued",2027-10-01,"FAIRVIEW ESTATES","DAGENAIS REAL ESTATE, INC","1401 NORTH 23RD STREET, ESCANABA, MI 49829","49829","1505 N LINCOLN RD, ESCANABA, MI 49829","DELTA","9067899427","154","04/17/1979","PAUL DAGENAIS","9067899427","rcorp.dre@riversidehasit.com","108","38",45.763471984041,-87.079762148858
"1020","1201280","Issued",2027-10-01,"EDGEWOOD ESTATES","DAGENAIS REAL ESTATE INC","1620 WILLOW CREEK ROAD, ESCANABA, MI 49829","49829","1505 NORTH LINCOLN RD, ESCANABA, MI 49829","DELTA","9067899427","76","10/07/2002","SANDRA ALLEN","9067899427",NA,"108","38",45.727745017841,-87.095536984082
"1021","1200625","Issued",2027-10-01,NA,"NORTH BLUFF ESTATES LLC","8741 0.8 LANE, GLADSTONE MI 49837","49837","P.O. BOX 218, WELLS, MI 49894","DELTA","9067863000","6","06/19/1979","PHILIP LAMARCH","9062418362","trish@philandlees.com","108","38",45.838774398385,-87.045957950975
"1022","1201113","Issued",2027-10-01,"OAK BLUFF ESTATES MOBILE HOME PARK","OAK BLUFF, INC","2722 S. HILL RD., GLADSTONE, MI 49837","49837","4678 US HWY 2 & 41, ESCANABA, MI 49829","DELTA","9067867822","177","02/26/1991","SHEILA HANSEN","9067867822",NA,"108","38",45.840755997151,-87.040762001202
"1023","1201729","Issued",2027-10-01,"BRIERS TRAILER COURT","MICHAEL BRUNTJENS","8467 P5 ROAD, GLADSTONE MI 49837","49837","2114 19TH AVE SOUTH, ESCANABA, MI 49829","DELTA","9062802577","10","02/11/2020","MICHAEL TROY BRUNTJENS","9062802577","smhssmi@gmail.com","108","38",45.884340301102,-87.110830101702
